ticker,cik,transaction_date,is_buy,shares,price_per_share,transaction_value,is_officer,is_director,is_ten_pct_owner,officer_title,ownership_type,accession_number,close,return_7td,excess_return_7td
AGX,100591,2025-12-10,0,1000.0,328.04,328040.0,0,1,0,,I,0001094454-25-000016,325.3601379394531,-0.0005525540217462977,0.007024416949659456
AGX,100591,2025-12-23,0,100.0,337.93,33793.0,0,1,0,,I,0001361943-25-000007,332.8107604980469,0.01893587508664172,0.02005605881599425
AGX,100591,2025-12-23,0,100.0,337.01,33701.0,0,1,0,,I,0001361943-25-000007,332.8107604980469,0.01893587508664172,0.02005605881599425
AGYS,78749,2025-09-02,0,504.0,106.88,53867.52,1,0,0,Chief Commercial Officer,D,0001193125-25-265155,107.55999755859375,0.013852784743253419,-0.012946233692359694
AGYS,78749,2025-10-27,0,6000.0,115.55,693300.0,1,0,0,Chief Financial Officer,D,0001193125-25-256418,115.13999938964844,0.09579641165334692,0.10726816145917531
AGYS,78749,2025-11-03,0,990.0,124.64,123393.6,1,0,0,Chief Financial Officer,D,0001193125-25-265161,127.26000213623047,0.009901006719154774,0.010054290072090941
AGYS,78749,2025-11-03,0,497.0,124.64,61946.08,1,0,0,CTO,D,0001193125-25-265160,127.26000213623047,0.009901006719154774,0.010054290072090941
AGYS,78749,2025-11-03,0,400.0,124.64,49856.0,1,0,0,Controller,D,0001193125-25-265158,127.26000213623047,0.009901006719154774,0.010054290072090941
AGYS,78749,2025-11-03,0,103.0,124.64,12837.92,1,0,0,Chief Commercial Officer,D,0001193125-25-265155,127.26000213623047,0.009901006719154774,0.010054290072090941
AGYS,78749,2025-11-03,0,502.0,124.64,62569.28,1,0,0,"SVP, GC and Secretary",D,0001193125-25-265151,127.26000213623047,0.009901006719154774,0.010054290072090941
AGYS,78749,2025-11-04,0,584.0,125.2,73116.8,1,0,0,Chief Financial Officer,D,0001193125-25-270122,122.01000213623047,0.02844030128635429,0.03347010558446678
AGYS,78749,2025-11-12,0,500.0,131.34,65670.0,1,0,0,Controller,D,0001193125-25-280328,128.52000427246094,-0.04014942025033104,-0.003960165328760569
AGYS,78749,2025-11-21,0,6000.0,123.28,739680.0,0,1,0,,D,0001193125-25-293939,123.36000061035156,0.027156278028098387,-0.010210122907083976
AHCO,1725255,2025-12-04,0,5000.0,9.43,47150.0,0,1,0,,D,0001104659-25-118948,9.380000114440918,0.09488276465504085,0.10080512723123511
AHH-PA,1569187,2025-10-02,1,520.05,6.98,3629.949,0,1,0,,D,0001569187-25-000171,21.247142791748047,-0.024907757193197398,-0.015879205899399527
AHR,1632970,2025-11-10,0,20010.0,49.68,994096.8,0,1,0,,D,0001193125-25-274913,49.08162307739258,0.0030401541124037835,0.03088822787767921
AHR,1632970,2025-11-11,0,1500.0,49.35,74025.0,1,0,0,"EVP, GC & Secretary",D,0001193125-25-277866,48.91250991821289,0.0012203129263871398,0.04618418611379734
AHR,1632970,2025-12-22,0,35570.0,48.38,1720876.6,0,1,0,,I,0001193125-25-335389,48.24602127075195,-0.020851866450074145,-0.017941341196843326
AHR,1632970,2025-12-23,0,19208.0,48.4,929667.2,0,1,0,,I,0001193125-25-335389,48.096805572509766,-0.028833650624601005,-0.027713466895248475
AI,1577526,2025-10-01,0,240121.0,17.29,4151692.09,1,0,0,EVP & Chief Commercial Officer,D,0002075167-25-000005,17.5,0.023428562709263395,0.04707417378764231
AI,1577526,2025-10-01,0,230299.0,17.29,3981869.71,1,0,0,EVP & Chief Commercial Officer,D,0002075167-25-000005,17.5,0.023428562709263395,0.04707417378764231
AI,1577526,2025-10-14,0,554802.0,18.82,10441373.64,1,1,0,Executive Chairman,I,0001031530-25-000008,18.989999771118164,-0.05476561457154109,-0.06893260587423511
AI,1577526,2025-11-03,0,27545.0,17.3,476528.5,1,1,0,Executive Chairman,D,0001031530-25-000010,17.139999389648438,-0.134772435717675,-0.13461915236473884
AI,1577526,2025-11-11,0,543706.0,15.24,8286079.44,1,1,0,Executive Chairman,I,0001031530-25-000012,15.3100004196167,-0.16067929266644404,-0.11571541947903384
AI,1577526,2025-12-02,0,17000.0,14.21,241570.0,1,1,0,Executive Chairman,D,0001031530-25-000013,14.369999885559082,0.10786361886422233,0.09737511383617753
AI,1577526,2025-12-12,0,23000.0,15.94,366620.0,1,1,0,Executive Chairman,D,0001031530-25-000015,15.270000457763672,-0.08185985347266096,-0.09392590501009308
AI,1577526,2025-12-16,0,392064.0,14.37,5633959.68,1,1,0,Executive Chairman,I,0001031530-25-000016,14.489999771118164,-0.034506556790747,-0.0535764423908203
AI,1577526,2025-12-16,0,15042.0,14.38,216303.96000000002,1,0,0,CHIEF FINANCIAL OFFICER,D,0002014154-25-000010,14.489999771118164,-0.034506556790747,-0.0535764423908203
AI,1577526,2025-12-17,0,140768.0,14.22,2001720.9600000002,1,1,0,Executive Chairman,I,0001031530-25-000016,14.050000190734863,-0.007117464776667466,-0.03453872093400412
AIFF,803578,2025-10-09,0,30126.0,2.94,88570.44,0,0,0,,I,0001193125-25-239285,2.940000057220459,-0.1734693811351222,-0.1734723535485878
AIFF,803578,2025-10-10,0,74810.0,2.7,201987.0,0,0,0,,I,0001193125-25-239285,2.630000114440918,-0.10646395346939812,-0.1343678160459097
AIFF,803578,2025-10-13,0,32136.0,2.65,85160.4,0,0,0,,I,0001193125-25-239285,2.759999990463257,-0.2644927614477847,-0.27120674581640464
AIFF,803578,2025-10-14,0,29500.0,2.74,80830.0,0,0,0,,I,0001193125-25-239285,2.75,-0.25454547188498755,-0.26871246318768155
AIFF,803578,2025-10-15,0,17500.0,2.74,47950.00000000001,0,0,0,,I,0001193125-25-242736,2.740000009536743,-0.24087594289544398,-0.25895850874749365
AIFF,803578,2025-10-16,0,40139.0,2.65,106368.34999999999,0,0,0,,I,0001193125-25-242736,2.630000114440918,-0.22813692659427687,-0.2652598320028426
AIFF,803578,2025-10-17,0,45036.0,2.55,114841.79999999999,0,0,0,,I,0001193125-25-242736,2.509999990463257,-0.23505977514753218,-0.26910539918969195
AIFF,803578,2025-10-20,0,33500.0,2.46,82410.0,0,0,0,,I,0001193125-25-247150,2.430000066757202,-0.2098765825768613,-0.23295853699235386
AIFF,803578,2025-10-21,0,19222.0,2.4,46132.799999999996,0,0,0,,I,0001193125-25-247150,2.3499999046325684,-0.1999999695635844,-0.21291537037163155
AIFF,803578,2025-10-22,0,78031.0,2.07,161524.16999999998,0,0,0,,I,0001193125-25-247150,2.0299999713897705,-0.07881771865832116,-0.09983457017057254
AIG,5272,2025-09-30,1,15.29,78.03,1193.0787,0,1,0,,D,0001225208-25-008188,78.13046264648438,0.05895085851418983,0.05197617336750455
AIG,5272,2025-12-30,1,13.88,86.47,1200.2036,0,1,0,,D,0001657175-25-000005,86.12999725341797,-0.12423078241556046,-0.13438697599363955
AII,2007587,2025-11-21,0,475000.0,19.0,9025000.0,1,1,0,Chief Executive Officer,D,0001193125-25-291488,19.760000228881836,0.03542504288879916,-0.0019413580463832
AII,2007587,2025-11-21,0,2353200.0,19.0,44710800.0,0,0,0,,I,0001193125-25-291483,19.760000228881836,0.03542504288879916,-0.0019413580463832
AII,2007587,2025-11-21,0,171800.0,19.0,3264200.0,0,1,0,,D,0001193125-25-291480,19.760000228881836,0.03542504288879916,-0.0019413580463832
AII,2007587,2025-12-05,0,295037.0,19.0,5605703.0,0,0,0,,I,0001193125-25-309841,19.790000915527344,0.019706890935130873,0.02991592355560797
AII,2007587,2025-12-05,0,59554.0,19.0,1131526.0,1,1,0,Chief Executive Officer,D,0001193125-25-309838,19.790000915527344,0.019706890935130873,0.02991592355560797
AIN,819793,2025-11-17,1,2300.0,42.04,96692.0,1,1,0,President and CEO,D,0000819793-25-000037,41.1936149597168,0.1441332669176793,0.12312141306754901
AIP,1667011,2025-10-01,0,5000.0,10.31,51550.0,1,0,0,VP and General Counsel,D,0001888542-25-000004,10.5,0.18000003269740514,0.20364564377578406
AIP,1667011,2025-10-02,0,691.0,10.92,7545.72,1,0,0,VP and General Counsel,D,0001888542-25-000005,11.260000228881836,0.18561279841070094,0.1946413497044988
AIP,1667011,2025-10-02,0,1178.0,10.92,12863.76,1,0,0,VP and General Counsel,D,0001888542-25-000005,11.260000228881836,0.18561279841070094,0.1946413497044988
AIP,1667011,2025-10-02,0,1008.0,10.92,11007.36,1,0,0,VP and General Counsel,D,0001888542-25-000005,11.260000228881836,0.18561279841070094,0.1946413497044988
AIP,1667011,2025-10-02,0,1885.0,10.92,20584.2,1,0,0,Chief Operating Officer,D,0001888601-25-000003,11.260000228881836,0.18561279841070094,0.1946413497044988
AIP,1667011,2025-10-02,0,1926.0,10.92,21031.92,1,0,0,Chief Operating Officer,D,0001888601-25-000003,11.260000228881836,0.18561279841070094,0.1946413497044988
AIP,1667011,2025-10-02,0,19060.0,10.99,209469.4,1,0,0,Chief Operating Officer,D,0001888601-25-000003,11.260000228881836,0.18561279841070094,0.1946413497044988
AIP,1667011,2025-10-02,0,891.0,10.92,9729.72,1,0,0,Chief Operating Officer,D,0001888601-25-000003,11.260000228881836,0.18561279841070094,0.1946413497044988
AIP,1667011,2025-10-02,0,2767.0,10.92,30215.64,1,1,0,President and CEO,D,0001068987-25-000003,11.260000228881836,0.18561279841070094,0.1946413497044988
AIP,1667011,2025-10-02,0,1613.0,10.92,17613.96,1,1,0,President and CEO,D,0001068987-25-000003,11.260000228881836,0.18561279841070094,0.1946413497044988
AIP,1667011,2025-10-02,0,1508.0,10.92,16467.36,1,0,0,VP and Chief Financial Officer,D,0001549550-25-000004,11.260000228881836,0.18561279841070094,0.1946413497044988
AIP,1667011,2025-10-02,0,891.0,10.92,9729.72,1,0,0,VP and Chief Financial Officer,D,0001549550-25-000004,11.260000228881836,0.18561279841070094,0.1946413497044988
AIP,1667011,2025-10-02,0,1488.0,10.92,16248.96,1,0,0,VP and Chief Financial Officer,D,0001549550-25-000004,11.260000228881836,0.18561279841070094,0.1946413497044988
AIP,1667011,2025-10-03,0,4750.0,11.08,52630.0,1,0,0,VP and General Counsel,D,0001888542-25-000005,10.979999542236328,0.22040074473455368,0.23104431459796299
AIP,1667011,2025-10-03,0,1554.0,11.09,17233.86,1,0,0,Chief Operating Officer,D,0001888601-25-000003,10.979999542236328,0.22040074473455368,0.23104431459796299
AIP,1667011,2025-10-03,0,11821.0,11.07,130858.47,1,1,0,President and CEO,D,0001068987-25-000003,10.979999542236328,0.22040074473455368,0.23104431459796299
AIP,1667011,2025-10-06,0,100000.0,13.1,1310000.0,1,1,0,President and CEO,I,0001068987-25-000004,13.579999923706055,0.06111928780332005,0.0713888506061786
AIP,1667011,2025-10-06,0,5755.0,14.0,80570.0,1,1,0,President and CEO,D,0001068987-25-000004,13.579999923706055,0.06111928780332005,0.0713888506061786
AIP,1667011,2025-10-06,0,100000.0,13.1,1310000.0,0,0,0,,I,0001888862-25-000002,13.579999923706055,0.06111928780332005,0.0713888506061786
AIP,1667011,2025-10-06,0,11841.0,14.0,165774.0,0,1,0,,I,0001888686-25-000003,13.579999923706055,0.06111928780332005,0.0713888506061786
AIP,1667011,2025-10-06,0,17200.0,12.66,217752.0,1,0,0,Chief Operating Officer,D,0001888601-25-000003,13.579999923706055,0.06111928780332005,0.0713888506061786
AIP,1667011,2025-10-07,0,6421.0,13.21,84821.41,1,0,0,VP and Chief Financial Officer,D,0001549550-25-000005,12.949999809265137,0.08880313429671378,0.10153958157366143
AIP,1667011,2025-10-08,0,50000.0,13.07,653500.0,1,1,0,President and CEO,I,0001068987-25-000005,13.489999771118164,-0.04077095626883578,-0.027487840243155773
AIP,1667011,2025-10-08,0,50000.0,13.07,653500.0,0,0,0,,I,0001888862-25-000003,13.489999771118164,-0.04077095626883578,-0.027487840243155773
AIP,1667011,2025-11-03,0,5000.0,13.16,65800.0,1,0,0,VP and General Counsel,D,0001888542-25-000006,13.09000015258789,0.1474408160945835,0.14759409944751967
AIP,1667011,2025-11-05,0,32775.0,15.42,505390.5,1,0,0,Chief Operating Officer,D,0001888601-25-000004,15.529999732971191,-0.11654858319795314,-0.10739944809279107
AIP,1667011,2025-11-10,0,50000.0,14.74,737000.0,1,1,0,President and CEO,I,0001068987-25-000006,14.9399995803833,-0.12315925372110133,-0.0953111799558259
AIP,1667011,2025-11-10,0,50000.0,14.74,737000.0,0,0,0,,I,0001888862-25-000004,14.9399995803833,-0.12315925372110133,-0.0953111799558259
AIP,1667011,2025-12-01,0,5000.0,14.3,71500.0,1,0,0,VP and General Counsel,D,0001888542-25-000007,14.40999984741211,0.3608605702985709,0.3499910097555021
AIP,1667011,2025-12-02,0,438.0,14.82,6491.16,1,0,0,VP and Chief Financial Officer,D,0001549550-25-000006,14.770000457763672,0.33175351839306466,0.32126501336501984
AIP,1667011,2025-12-02,0,1246.0,14.82,18465.72,1,1,0,President and CEO,D,0001068987-25-000007,14.770000457763672,0.33175351839306466,0.32126501336501984
AIP,1667011,2025-12-02,0,258.0,14.82,3823.56,1,0,0,VP and General Counsel,D,0001888542-25-000008,14.770000457763672,0.33175351839306466,0.32126501336501984
AIP,1667011,2025-12-02,0,612.0,14.82,9069.84,1,0,0,Chief Operating Officer,D,0001888601-25-000005,14.770000457763672,0.33175351839306466,0.32126501336501984
AIP,1667011,2025-12-03,0,2058.0,15.52,31940.16,1,1,0,President and CEO,D,0001068987-25-000007,15.819999694824219,0.029709306559398598,0.03296638245359392
AIP,1667011,2025-12-03,0,425.0,14.79,6285.75,1,0,0,VP and General Counsel,D,0001888542-25-000008,15.819999694824219,0.029709306559398598,0.03296638245359392
AIP,1667011,2025-12-03,0,202.0,14.79,2987.58,1,0,0,Chief Operating Officer,D,0001888601-25-000005,15.819999694824219,0.029709306559398598,0.03296638245359392
AIP,1667011,2025-12-04,0,40000.0,16.46,658400.0,0,0,0,,I,0001888862-25-000005,16.729999542236328,-0.04781824620143472,-0.041895883625240465
AIP,1667011,2025-12-04,0,7500.0,16.09,120675.0,1,0,0,VP and General Counsel,D,0001888542-25-000009,16.729999542236328,-0.04781824620143472,-0.041895883625240465
AIP,1667011,2025-12-04,0,40000.0,16.46,658400.0,1,1,0,President and CEO,I,0001068987-25-000008,16.729999542236328,-0.04781824620143472,-0.041895883625240465
AIP,1667011,2025-12-05,0,17200.0,16.97,291884.0,1,0,0,Chief Operating Officer,D,0001888601-25-000006,17.549999237060547,-0.10085467698207222,-0.09064564436159513
AIP,1667011,2025-12-05,0,60000.0,17.08,1024799.9999999999,0,0,0,,I,0001888862-25-000006,17.549999237060547,-0.10085467698207222,-0.09064564436159513
AIP,1667011,2025-12-05,0,60000.0,17.08,1024799.9999999999,1,1,0,President and CEO,I,0001068987-25-000009,17.549999237060547,-0.10085467698207222,-0.09064564436159513
AIP,1667011,2025-12-08,0,20000.0,18.01,360200.00000000006,0,1,0,,I,0001888686-25-000004,18.18000030517578,-0.1666667016382215,-0.14839759896758042
AIP,1667011,2025-12-08,0,721.0,17.56,12660.759999999998,1,0,0,VP and Chief Financial Officer,D,0001549550-25-000007,18.18000030517578,-0.1666667016382215,-0.14839759896758042
AIP,1667011,2025-12-08,0,17937.0,17.92,321431.04000000004,1,0,0,Chief Operating Officer,D,0001888601-25-000006,18.18000030517578,-0.1666667016382215,-0.14839759896758042
AIP,1667011,2025-12-08,0,70000.0,17.71,1239700.0,0,0,0,,I,0001888862-25-000006,18.18000030517578,-0.1666667016382215,-0.14839759896758042
AIP,1667011,2025-12-08,0,70000.0,17.71,1239700.0,1,1,0,President and CEO,I,0001068987-25-000009,18.18000030517578,-0.1666667016382215,-0.14839759896758042
AIP,1667011,2025-12-09,0,17937.0,18.96,340085.52,1,0,0,Chief Operating Officer,D,0001888601-25-000007,19.190000534057617,-0.21208965790674505,-0.2024778011515062
AIPG,1289047,2025-12-11,1,265.0,2.5,662.5,1,1,0,President,D,0001477932-25-008962,2.5,0.0,0.00326181214679032
AIR,1750,2025-11-05,0,38462.0,83.5,3211577.0,1,1,0,"Chairman, President & CEO",D,0000001750-25-000003,83.5999984741211,-0.02141149459567813,-0.012262359490516064
AIRG,1272842,2025-11-24,0,2070.0,3.99,8259.300000000001,1,1,0,President and CEO,D,0001683168-25-008703,4.130000114440918,-0.03389832954596098,-0.056567572951514954
AIRG,1272842,2025-11-24,0,976.0,3.99,3894.2400000000002,1,0,0,Chief Technology Officer,D,0001683168-25-008702,4.130000114440918,-0.03389832954596098,-0.056567572951514954
AIRG,1272842,2025-11-24,0,4820.0,3.99,19231.8,1,0,0,Chief Financial Officer,D,0001683168-25-008701,4.130000114440918,-0.03389832954596098,-0.056567572951514954
AIZN,1267238,2025-10-03,0,305.0,221.03,67414.15,1,1,0,President and CEO,D,0001193125-25-232032,19.875375747680664,-0.0004947017015915192,0.010148868161817782
AIZN,1267238,2025-10-03,0,13420.0,220.51,2959244.1999999997,1,1,0,President and CEO,D,0001193125-25-232032,19.875375747680664,-0.0004947017015915192,0.010148868161817782
AJG,354190,2025-11-03,1,599.0,248.72,148983.28,1,0,0,Vice President,D,0000354190-25-000041,242.33642578125,0.05300848268705735,0.05316176603999352
AJG,354190,2025-11-03,1,989.0,247.42,244698.37999999998,1,0,0,Vice President,D,0000354190-25-000041,242.33642578125,0.05300848268705735,0.05316176603999352
AJG,354190,2025-11-03,1,538.0,245.85,132267.3,1,0,0,Vice President,D,0000354190-25-000041,242.33642578125,0.05300848268705735,0.05316176603999352
AJG,354190,2025-11-03,1,1874.0,246.82,462540.68,1,0,0,Vice President,D,0000354190-25-000041,242.33642578125,0.05300848268705735,0.05316176603999352
AJG,354190,2025-11-18,0,6000.0,261.0,1566000.0,1,0,0,"Controller, CAO",D,0000354190-25-000044,257.9549560546875,-0.04260749387057436,-0.07763225097585952
AJG,354190,2025-11-21,0,1250.0,250.74,313425.0,1,0,0,VICE PRESIDENT,D,0000354190-25-000047,250.74411010742188,-0.024064299339502552,-0.06143070027468492
AJG,354190,2025-12-19,0,15850.0,255.0,4041750.0,1,0,0,General Counsel,D,0000354190-25-000056,253.38999938964844,0.02131105871692125,0.019701577408851895
AJG,354190,2025-12-22,0,5000.0,258.05,1290250.0,1,0,0,VP & Chief Financial Officer,D,0000354190-25-000060,258.25,-0.008712487899322363,-0.005801962646091546
AJG,354190,2025-12-23,0,4000.0,258.11,1032440.0,1,0,0,VICE PRESIDENT,D,0000354190-25-000058,258.70001220703125,0.017549199123000108,0.018669382852352638
AKA,1865107,2025-11-12,0,12201.0,12.89,157270.89,0,1,0,,D,0001834416-25-000005,12.460000038146973,0.05898873631035348,0.09517799123192394
AKAM,1086222,2025-11-07,0,3500.0,86.0,301000.0,1,0,0,Chief Technology Officer,D,0001086222-25-000258,83.73999786376953,0.04776689875855152,0.06433448639744804
AKAM,1086222,2025-11-14,0,3000.0,87.68,263040.0,1,0,0,Chief Technology Officer,D,0001086222-25-000260,87.16999816894531,0.04061031306512616,0.03589253741604137
AKAM,1086222,2025-11-17,0,5000.0,87.69,438450.0,1,0,0,EVP - Global Sales,D,0001845574-25-000005,87.62000274658203,0.020885575716688077,-0.00012627813344221264
AKAM,1086222,2025-12-01,0,10438.0,89.25,931591.5,1,0,0,EVP and GM Security,I,0001810228-25-000004,87.70999908447266,-0.014365547250969331,-0.025235107794038106
AKAM,1086222,2025-12-15,0,6560.0,88.03,577476.8,1,0,0,Chief Financial Officer,D,0001767894-25-000004,86.52999877929688,0.026464820846331137,0.009514791720698947
AL,1487712,2025-11-06,0,23481.0,63.83,1498792.23,1,0,0,EVP AND CFO,D,0001511961-25-000006,63.531063079833984,-0.0009411991038703728,0.006187876479123862
AL,1487712,2025-11-07,0,19627.0,63.78,1251810.06,0,1,0,,D,0001188272-25-000008,63.60082244873047,-0.0020369980064266022,0.014530589632469925
AL,1487712,2025-11-10,0,3110.0,63.8,198418.0,1,0,0,EVP,D,0001511940-25-000006,63.58089065551758,0.0,0.027848073765275427
AL,1487712,2025-11-11,0,2000.0,63.93,127860.0,0,1,0,,I,0001244781-25-000004,63.590858459472656,-0.0012537521081331798,0.04371012107927702
AL,1487712,2025-11-11,0,4000.0,63.92,255680.0,0,1,0,,I,0001244781-25-000004,63.590858459472656,-0.0012537521081331798,0.04371012107927702
AL,1487712,2025-11-11,0,5000.0,63.93,319650.0,0,1,0,,I,0001244781-25-000004,63.590858459472656,-0.0012537521081331798,0.04371012107927702
AL,1487712,2025-11-11,0,1000.0,63.94,63940.0,0,1,0,,I,0001244781-25-000004,63.590858459472656,-0.0012537521081331798,0.04371012107927702
AL,1487712,2025-11-12,0,1000.0,63.92,63920.0,0,1,0,,I,0001244781-25-000004,63.65065002441406,-0.0010959726078166874,0.03509328231375378
AL,1487712,2025-11-12,0,9190.0,63.91,587332.9,0,1,0,,D,0001244781-25-000004,63.65065002441406,-0.0010959726078166874,0.03509328231375378
AL,1487712,2025-11-18,0,3000.0,63.76,191280.0,0,1,0,,I,0001244781-25-000006,63.47126770019531,0.0037682830755353873,-0.03125647402974977
AL,1487712,2025-11-19,0,667.0,63.85,42587.950000000004,0,1,0,,I,0001244781-25-000006,63.58089065551758,0.0015674358291771534,-0.024097366366550542
AL,1487712,2025-11-19,0,8100.0,63.85,517185.0,0,1,0,,I,0001244781-25-000006,63.58089065551758,0.0015674358291771534,-0.024097366366550542
AL,1487712,2025-11-20,0,1000.0,63.75,63750.0,0,1,0,,I,0001244781-25-000006,63.511131286621094,0.005491961048616433,-0.03895230085717669
AL,1487712,2025-11-20,0,7000.0,63.84,446880.0,0,1,0,,D,0001244781-25-000006,63.511131286621094,0.005491961048616433,-0.03895230085717669
AL,1487712,2025-11-20,0,11000.0,63.73,701030.0,0,1,0,,I,0001244781-25-000006,63.511131286621094,0.005491961048616433,-0.03895230085717669
AL,1487712,2025-11-21,0,6000.0,63.8,382800.0,0,1,0,,D,0001244781-25-000008,63.58089065551758,0.004075213160773198,-0.03329118777440916
AL,1487712,2025-11-21,0,14000.0,63.81,893340.0,0,1,0,,I,0001244781-25-000008,63.58089065551758,0.004075213160773198,-0.03329118777440916
AL,1487712,2025-11-24,0,5000.0,63.85,319250.0,0,1,0,,D,0001244781-25-000008,63.63071823120117,0.005017742068825522,-0.01765150133672845
AL,1487712,2025-11-24,0,10300.0,63.85,657655.0,0,1,0,,I,0001244781-25-000008,63.63071823120117,0.005017742068825522,-0.01765150133672845
AL,1487712,2025-11-25,0,30160.0,63.9,1927224.0,1,0,0,EVP,D,0001639504-25-000004,63.63071823120117,0.004703421276610031,-0.010744683233309557
AL,1487712,2025-12-05,0,500.0,63.98,31990.0,0,1,0,,I,0001244781-25-000010,63.93000030517578,0.004066981620355459,0.014276014240832555
AL,1487712,2025-12-05,0,1333.0,64.07,85405.31,0,1,0,,I,0001244781-25-000010,63.93000030517578,0.004066981620355459,0.014276014240832555
AL,1487712,2025-12-05,0,34500.0,64.01,2208345.0,0,1,0,,I,0001244781-25-000010,63.93000030517578,0.004066981620355459,0.014276014240832555
AL,1487712,2025-12-05,0,17000.0,64.05,1088850.0,0,1,0,,D,0001244781-25-000010,63.93000030517578,0.004066981620355459,0.014276014240832555
AL,1487712,2025-12-08,0,4500.0,63.96,287820.0,0,1,0,,I,0001244781-25-000010,64.0999984741211,0.0,0.01826910267064109
AL,1487712,2025-12-08,0,1000.0,63.96,63960.0,0,1,0,,I,0001244781-25-000010,64.0999984741211,0.0,0.01826910267064109
AL,1487712,2025-12-08,0,36000.0,63.96,2302560.0,0,1,0,,I,0001244781-25-000010,64.0999984741211,0.0,0.01826910267064109
AL,1487712,2025-12-08,0,18000.0,63.97,1151460.0,0,1,0,,D,0001244781-25-000010,64.0999984741211,0.0,0.01826910267064109
AL,1487712,2025-12-09,0,300.0,64.06,19218.0,0,1,0,,I,0001244781-25-000012,63.959999084472656,0.0017198344578817693,0.011331691213120621
AL,1487712,2025-12-09,0,2500.0,64.06,160150.0,0,1,0,,I,0001244781-25-000012,63.959999084472656,0.0017198344578817693,0.011331691213120621
AL,1487712,2025-12-09,0,155821.0,64.03,9977218.63,1,1,0,CEO AND PRESIDENT,D,0001511939-25-000004,63.959999084472656,0.0017198344578817693,0.011331691213120621
AL,1487712,2025-12-09,0,2000.0,64.05,128100.0,0,1,0,,I,0001244781-25-000010,63.959999084472656,0.0017198344578817693,0.011331691213120621
AL,1487712,2025-12-09,0,2200.0,64.05,140910.0,0,1,0,,I,0001244781-25-000010,63.959999084472656,0.0017198344578817693,0.011331691213120621
AL,1487712,2025-12-09,0,2500.0,63.98,159950.0,0,1,0,,I,0001244781-25-000010,63.959999084472656,0.0017198344578817693,0.011331691213120621
AL,1487712,2025-12-09,0,18000.0,63.99,1151820.0,0,1,0,,D,0001244781-25-000010,63.959999084472656,0.0017198344578817693,0.011331691213120621
AL,1487712,2025-12-09,0,36000.0,64.02,2304720.0,0,1,0,,I,0001244781-25-000010,63.959999084472656,0.0017198344578817693,0.011331691213120621
AL,1487712,2025-12-10,0,18000.0,63.95,1151100.0,0,1,0,,D,0001244781-25-000012,63.959999084472656,0.0029706448424946306,0.010547615813900384
AL,1487712,2025-12-10,0,36000.0,63.99,2303640.0,0,1,0,,I,0001244781-25-000012,63.959999084472656,0.0029706448424946306,0.010547615813900384
AL,1487712,2025-12-11,0,500.0,63.97,31985.0,0,1,0,,I,0001244781-25-000014,63.959999084472656,0.00406507410806997,0.00732688625486029
AL,1487712,2025-12-11,0,5000.0,63.98,319900.0,0,1,0,,I,0001244781-25-000012,63.959999084472656,0.00406507410806997,0.00732688625486029
AL,1487712,2025-12-11,0,1000.0,63.97,63970.0,0,1,0,,I,0001244781-25-000012,63.959999084472656,0.00406507410806997,0.00732688625486029
AL,1487712,2025-12-11,0,20000.0,63.96,1279200.0,0,1,0,,I,0001244781-25-000012,63.959999084472656,0.00406507410806997,0.00732688625486029
AL,1487712,2025-12-11,0,18000.0,63.98,1151640.0,0,1,0,,D,0001244781-25-000012,63.959999084472656,0.00406507410806997,0.00732688625486029
AL,1487712,2025-12-11,0,18000.0,63.95,1151100.0,0,1,0,,I,0001244781-25-000012,63.959999084472656,0.00406507410806997,0.00732688625486029
AL,1487712,2025-12-11,0,3000.0,63.98,191940.0,0,1,0,,I,0001244781-25-000012,63.959999084472656,0.00406507410806997,0.00732688625486029
AL,1487712,2025-12-12,0,18000.0,64.01,1152180.0,0,1,0,,I,0001244781-25-000017,64.0999984741211,0.0007800788291438117,-0.011285972708288312
AL,1487712,2025-12-12,0,26000.0,64.02,1664520.0,0,1,0,,I,0001244781-25-000017,64.0999984741211,0.0007800788291438117,-0.011285972708288312
AL,1487712,2025-12-12,0,18000.0,63.99,1151820.0,0,1,0,,D,0001244781-25-000017,64.0999984741211,0.0007800788291438117,-0.011285972708288312
AL,1487712,2025-12-12,0,20000.0,64.02,1280400.0,0,1,0,,I,0001244781-25-000017,64.0999984741211,0.0007800788291438117,-0.011285972708288312
AL,1487712,2025-12-12,0,8510.0,64.1,545491.0,1,0,0,EVP,D,0001639504-25-000007,64.0999984741211,0.0007800788291438117,-0.011285972708288312
AL,1487712,2025-12-15,0,500.0,64.24,32119.999999999996,0,1,0,,I,0001244781-25-000017,64.25,-0.0007782576149075876,-0.017728286740539778
AL,1487712,2025-12-15,0,1000.0,64.23,64230.00000000001,0,1,0,,I,0001244781-25-000017,64.25,-0.0007782576149075876,-0.017728286740539778
AL,1487712,2025-12-15,0,19132.0,64.23,1228848.36,0,1,0,,I,0001244781-25-000017,64.25,-0.0007782576149075876,-0.017728286740539778
AL,1487712,2025-12-15,0,20000.0,64.14,1282800.0,0,1,0,,I,0001244781-25-000017,64.25,-0.0007782576149075876,-0.017728286740539778
AL,1487712,2025-12-15,0,3000.0,64.16,192480.0,0,1,0,,I,0001244781-25-000017,64.25,-0.0007782576149075876,-0.017728286740539778
