ticker,transaction_date,num_buy_transactions,total_shares_bought,total_value_bought,has_officer_buy,has_director_buy,has_ten_pct_owner_buy,avg_transaction_value,close,return_7td,excess_return_7td,total_shares_count,shares_traded_pct,label_7td
GETR,2022-12-15,5,184500.0,241405.0,1,1,0,48281.0,1.1399999856948853,-0.41228067973974314,-0.3952107958919603,97197681.0,0.18981934352939964,0
GEVO,2022-03-24,1,35339.0,158318.72,0,1,0,158318.72,4.710000038146973,0.0785562383359659,0.06473372357786396,242308806.0,0.014584282174210376,1
GF,2022-03-14,1,225.0,2542.5,0,1,0,2542.5,10.038232803344727,0.042780583040799555,-0.025065790615687186,16179780.0,0.00139062459440116,0
GF,2022-06-24,1,227.7,1999.2059999999997,0,1,0,1999.2059999999997,8.473918914794922,-0.08997717417091214,-0.07293618671372151,16179780.0,0.0014073120895339737,0
GF,2022-11-10,1,1024.0,8143.32,0,1,0,8143.32,7.663203239440918,0.022670040549061903,0.024295312096158986,16179780.0,0.006328887042963501,0
GF,2024-01-05,1,1000.0,8491.0,0,1,0,8491.0,8.305532455444336,-0.03062435999982547,-0.03955933553191774,16179780.0,0.006180553752894045,0
GF,2025-03-06,4,42278.0,394831.48,0,0,0,98707.87,9.909093856811523,0.044820728442824066,0.055868856205377175,16179780.0,0.2613014515648544,1
GF,2025-04-24,2,12172.0,123081.24,0,0,0,61540.62,10.116355895996094,0.060487842494292864,0.030293347065767372,16179780.0,0.07522970028022631,0
GF,2025-05-20,9,199352.0,2159419.79,0,0,0,239935.53222222222,10.994752883911133,0.04217078674218052,0.047013849353566194,16179780.0,1.2321057517469334,0
GF,2025-05-28,1,4806.0,54500.04,0,0,0,54500.04,11.250794410705566,0.05184536512678777,0.03285765808476783,16179780.0,0.029703741336408775,0
GF,2025-07-18,1,9796.0,117649.95999999999,0,0,0,117649.95999999999,11.873641967773438,-0.004995897325840357,-0.01675900579209913,16179780.0,0.06054470456335006,0
GF,2025-08-25,1,5927.0,69168.09,0,0,0,69168.09,11.55727481842041,-0.02994013952508528,-0.039686549956541736,16179780.0,0.036632142093403,0
GF,2025-11-20,6,121711.0,1304769.65,0,0,0,217461.6083333333,10.36101245880127,0.041030589244101946,-0.0034136726616911806,16179780.0,0.752241377818487,0
GF,2025-12-19,7,91535.76,1023058.5872,0,1,0,146151.22674285714,11.270566940307617,0.01325870621928532,0.011649224911215965,16179780.0,0.5657416849920085,0
GF,2025-12-29,2,37481.0,425976.73,0,0,0,212988.365,11.319999694824219,0.060070699956528625,0.05779437243348465,16179780.0,0.23165333521222167,1
GGG,2023-07-31,1,1263.0,99827.52,1,1,0,99827.52,76.8592758178711,-0.02748027391829284,-0.0010581649802952064,165794118.0,0.0007617881835832077,0
GGN-PB,2022-02-17,1,150.0,574.5,0,1,0,574.5,19.806133270263672,0.00934099554723858,0.02623497078147706,135676000.0,0.0001105575046434152,0
GGN-PB,2024-02-22,1,68.0,253.64,1,0,0,253.64,19.819028854370117,-0.0035906490682838287,-0.012224451505298845,135676000.0,5.0119402105014886e-05,0
GGROU,2022-07-01,1,12000.0,55760.0,1,1,0,55760.0,5.75,0.0,0.006156344249296297,15490500.0,0.07746683451147478,0
GGROU,2023-01-03,1,10000.0,45000.0,1,1,0,45000.0,4.599999904632568,0.0,-0.041585829432003736,15490500.0,0.06455569542622898,0
GGROU,2024-07-01,1,5000.0,22300.0,0,1,0,22300.0,4.460000038146973,0.0,-0.01999057521173668,15490500.0,0.03227784771311449,0
GGROU,2025-10-01,2,61000.0,305000.0,0,1,0,152500.0,5.0,0.0,0.02364561107837892,15490500.0,0.3937897420999968,0
GGT-PG,2020-04-17,1,1000.0,6040.0,0,1,0,6040.0,20.521026611328125,0.0019357876546808382,0.005821657418379393,,,0
GGT-PG,2020-11-11,1,3560.0,25062.4,0,1,0,25062.4,21.63361167907715,0.015238167618168647,0.01947027294552624,,,0
GGT-PG,2023-09-25,1,167.0,1053.77,0,1,0,1053.77,20.353759765625,-0.006929471686118341,0.010059799036177548,,,0
GGT-PG,2024-02-22,1,47.0,259.91,1,0,0,259.91,20.116098403930664,0.003998244367939746,-0.0046355580690752695,,,0
GGT-PG,2024-07-29,1,500.0,2490.0,0,1,0,2490.0,20.757720947265625,-0.0013286748242032729,0.04699897303317514,,,0
GGT-PG,2024-10-15,1,527.0,2508.52,0,1,0,2508.52,22.371139526367188,-0.022490817568881022,-0.02156224299760052,,,0
GGT-PG,2024-11-04,1,501.0,2309.61,0,1,0,2309.61,21.541889190673828,-0.0008651378403375764,-0.04859920781493241,,,0
GGT-PG,2025-05-13,1,40000.0,173600.0,0,1,0,173600.0,21.850072860717773,-0.004373356881372302,0.0031930513781879017,,,0
GGT-PG,2025-09-02,1,152.0,644.48,0,1,0,644.48,21.61076545715332,0.0071865927231181265,-0.019612425712494986,,,0
GGT-PG,2025-10-27,1,31000.0,125240.0,0,1,0,125240.0,21.578502655029297,-0.009277092991907791,0.0021946568139205955,,,0
GGZ,2020-04-17,1,1000.0,7600.0,0,1,0,7600.0,5.7214813232421875,0.034005271853489547,0.0378911416171881,7911753.0,0.012639423905169941,0
GGZ,2020-11-11,1,1820.0,19765.2,0,1,0,19765.2,8.18031120300293,0.054644741852049004,0.0588768471794066,7911753.0,0.023003751507409295,1
GGZ,2022-02-17,1,150.0,2173.5,0,1,0,2173.5,11.595041275024414,-0.040333823479336964,-0.023439848245098482,7911753.0,0.0018959135857754912,0
GGZ,2022-10-17,1,158554.0,1585540.0,0,1,0,1585540.0,8.33655834197998,0.048338302914311765,0.006834163784920584,7911753.0,2.004031217860315,0
GGZ,2024-02-22,1,22.0,254.54000000000002,1,0,0,254.54000000000002,10.406785011291504,0.01471833860948718,0.006084536172472165,7911753.0,0.0002780673259137387,0
GGZ,2025-01-13,1,14000.0,163317.0,0,1,0,163317.0,11.080474853515625,0.05145799193026426,0.003055132597562925,7911753.0,0.17695193467237919,0
GGZ,2025-09-26,1,1050000.0,10500000.0,0,1,0,10500000.0,14.272294044494629,-0.0020717532926377417,-0.012741959104681547,7911753.0,13.271395100428437,0
GH,2023-03-15,2,165802.0,4324477.1,1,1,0,2162238.55,26.780000686645508,-0.09708739039600844,-0.11740123467953659,129874421.0,0.12766332178682052,0
GH,2023-06-09,1,2981.0,97494.08,1,0,0,97494.08,32.86000061035156,0.11259892556952292,0.09705292494367565,129874421.0,0.0022952941595789675,1
GH,2024-03-18,1,2187.0,38972.340000000004,1,0,0,38972.340000000004,17.450000762939453,0.02922626356649476,0.009987142655196724,129874421.0,0.0016839343599460588,0
GHC,2021-12-30,1,20.0,11839.8,1,0,0,11839.8,567.64013671875,0.06406087772585067,0.08675308713074636,3398422.0,0.0005885084312660405,1
GHC,2022-09-16,1,100.0,55615.0,0,1,0,55615.0,535.6952514648438,-0.0500822563405858,0.008275806231742497,3398422.0,0.002942542156330203,0
GHC,2023-05-09,1,100.0,58163.0,0,1,0,58163.0,570.020751953125,0.007174903257445482,-0.011974557509784718,3398422.0,0.002942542156330203,0
GHC,2023-09-08,1,100.0,56983.00000000001,0,1,0,56983.00000000001,558.4814453125,0.025820969250810916,0.028858561786198375,3398422.0,0.002942542156330203,0
GHC,2023-11-09,1,100.0,60724.0,0,1,0,60724.0,594.4234008789062,0.031196937108643127,-0.014814950745544269,3398422.0,0.002942542156330203,0
GHC,2024-05-28,1,135.0,100584.45000000001,0,1,0,100584.45000000001,731.0344848632812,-0.025366550588452174,-0.03420928858695587,3398422.0,0.003972431911045774,0
GHC,2024-09-12,1,100.0,74330.0,0,1,0,74330.0,739.1831665039062,0.07209611736720113,0.05014913183930595,3398422.0,0.002942542156330203,1
GHI,2022-01-20,1,1497.0,9999.96,0,1,0,9999.96,12.707653999328613,0.04420725014842467,0.03688585796960821,23582453.0,0.006347940140069398,0
GHI,2022-04-21,1,551.0,9989.63,0,1,0,9989.63,11.59808349609375,-0.04645917862574531,0.007773571510503924,23582453.0,0.002336482977406973,0
GHI,2022-08-08,2,3024.0,58767.68000000001,1,1,0,29383.840000000004,13.161770820617676,0.013895904222824863,-0.0184659404298005,23582453.0,0.012823093509398703,0
GHI,2022-09-01,5,8506.0,161783.86,1,0,0,32356.771999999997,12.572436332702637,0.03178890030497252,0.04040030618345101,23582453.0,0.036069190936159186,0
GHI,2022-10-20,1,555.0,9990.0,0,1,0,9990.0,12.547370910644531,0.0546265860152778,-0.001623366116035918,23582453.0,0.002353444741308294,0
GHI,2023-02-27,1,4000.0,71040.0,1,0,0,71040.0,12.700439453125,-0.0316385900645893,-0.034091988040404156,23582453.0,0.016961763901321036,0
GHI,2023-08-07,1,2000.0,31840.0,1,0,0,31840.0,11.999448776245117,-0.013810315319876264,0.011443946053737612,23582453.0,0.008480881950660518,0
GHI,2024-05-14,2,5000.0,77586.0,1,0,0,38793.0,12.57695484161377,-0.05229182554028911,-0.056324788720782434,23582453.0,0.021202204876651295,0
GHI,2024-08-12,1,4000.0,56419.520000000004,1,0,0,56419.520000000004,11.695091247558594,-0.02348760420614796,-0.07521660487136432,23582453.0,0.016961763901321036,0
GHI,2025-11-03,1,2585.0,22300.95,0,1,0,22300.95,7.974238872528076,-0.16666663676806656,-0.1665133534151304,23582453.0,0.01096153992122872,0
GHM,2022-02-22,6,40600.0,355610.0,1,1,0,59268.333333333336,7.860000133514404,0.036895608153915266,0.02325246150982535,11072780.0,0.366664920643235,0
GHM,2022-08-04,2,12500.0,94725.0,1,1,0,47362.5,7.869999885559082,0.15247774164102026,0.11750609047033375,11072780.0,0.11288944601084822,1
GHM,2023-02-21,1,4000.0,54120.0,1,0,0,54120.0,13.5600004196167,0.06637165123006049,0.07037180880554784,11072780.0,0.03612462272347143,1
GHM,2025-09-12,1,1200.0,58812.0,0,1,0,58812.0,48.880001068115234,0.041734800659830235,0.030704016417093357,11072780.0,0.010837386817041429,0
GHY,2022-04-25,1,1421.0,18529.84,0,0,0,18529.84,8.688998222351074,-0.006135170657688582,-0.007077836266896745,40953530.0,0.0034697863651802423,0
GHY,2022-10-31,1,22600.0,239786.0,0,1,0,239786.0,7.469851970672607,0.009808166588628518,0.0416807260367367,40953530.0,0.05518449813727901,0
GHY,2023-03-31,1,3000.0,32970.0,0,1,0,32970.0,8.100597381591797,0.030081849831624145,0.034306429426334946,40953530.0,0.007325375858930842,0
